Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-November-2024,3705.25,3731.95,3661.95,3709.45,3700.514290604141708026,11686,2292,43244210.00,3807,32.58,70.00,4.20
28-November-2024,3690.05,3758.10,3649.55,3712.25,3717.674190248891919536,29330,5044,109039384.00,11203,38.20,108.55,22.20
27-November-2024,3660.30,3692.95,3614.60,3664.05,3663.595265278162869212,122626,4604,449252033.00,110057,89.75,78.35,3.75
26-November-2024,3658.90,3680.00,3622.75,3659.40,3662.112023225548102913,19978,4315,73161674.00,9036,45.23,57.25,0.50
25-November-2024,3661.25,3737.55,3593.30,3624.25,3687.468557336621454993,34062,6304,125602554.00,12238,35.93,144.25,-37.00
22-November-2024,3635.95,3653.95,3567.35,3613.70,3626.473759432883603933,17492,4933,63434279.00,10598,60.59,86.60,-22.25
21-November-2024,3759.95,3769.95,3605.55,3619.60,3646.782268059490084985,45184,11233,164776210.00,26795,59.30,164.40,-140.35
19-November-2024,3790.00,3790.00,3740.10,3752.45,3766.951404069278627879,5947,1654,22402060.00,3219,54.13,49.90,-37.55
18-November-2024,3900.40,3920.00,3756.40,3787.25,3795.764049530548373928,7349,1530,27895070.00,3041,41.38,163.60,-113.15
14-November-2024,3799.90,3859.90,3769.65,3821.80,3825.692024959398239165,23398,3747,89513542.00,8089,34.57,90.25,21.90
13-November-2024,3753.50,3874.95,3751.00,3765.20,3798.066105846709211628,31026,6390,117838799.00,11971,38.58,123.95,11.70
12-November-2024,3890.05,3911.95,3770.00,3780.90,3836.618047542118624509,34664,8408,132992528.00,20454,59.01,141.95,-109.15
11-November-2024,3889.05,3936.00,3815.00,3886.35,3882.513497695515399809,13669,2068,53070077.00,3113,22.77,121.00,-2.70
8-November-2024,3884.20,3908.70,3861.00,3872.80,3876.085470085470085470,8892,1466,34466152.00,4123,46.37,47.70,-11.40
7-November-2024,3954.95,3954.95,3870.15,3884.20,3900.099831932773109243,32725,5893,127630767.00,16249,49.65,84.80,-70.75
6-November-2024,3925.00,3945.00,3916.85,3922.75,3926.619991104282075128,24731,4949,97109239.00,13280,53.70,28.15,-2.25
5-November-2024,3946.00,3958.35,3906.75,3926.70,3929.951127069618990624,10026,2023,39401690.00,4695,46.83,51.60,-19.30
4-November-2024,4007.85,4007.85,3900.15,3945.65,3932.805144884683619160,23674,4925,93105229.00,9452,39.93,107.70,-62.20
1-November-2024,3932.25,4017.55,3932.25,4003.30,3990.166080843585237258,3414,817,13622427.00,1986,58.17,85.30,71.05
31-October-2024,3920.45,3940.00,3876.80,3928.00,3920.253637245392822502,6186,1263,24250689.00,2892,46.75,63.20,7.55
30-October-2024,4009.70,4034.20,3920.00,3928.55,3944.115332428765264586,10318,2307,40695382.00,5233,50.72,114.20,-81.15
29-October-2024,4009.10,4011.00,3940.50,3964.15,3975.202231215137263480,9143,1855,36345274.00,3291,35.99,70.50,-44.95
28-October-2024,4094.85,4094.85,3975.00,3985.65,4031.566132264529058116,7984,1769,32188024.00,3332,41.73,119.85,-109.20
25-October-2024,4055.05,4120.85,3988.00,4051.20,4054.963297373358348968,17056,3657,69161454.00,5881,34.48,132.85,-3.85
24-October-2024,4162.00,4188.05,4050.00,4059.30,4107.379749035420070214,28769,5921,118165208.00,10959,38.09,138.05,-102.70
23-October-2024,4039.95,4225.50,3978.50,4162.60,4133.816648796178964811,20518,3323,84817650.00,6262,30.52,247.00,122.65
22-October-2024,3986.35,4055.85,3968.00,4004.75,4008.623323013415892672,13566,2520,54380984.00,3900,28.75,87.85,18.40
21-October-2024,3995.15,4070.00,3960.45,3972.90,3997.211714460036607687,14751,2699,58962870.00,5829,39.52,109.55,-22.25
18-October-2024,4105.10,4110.30,3975.05,3986.40,4017.896076026977314530,26096,4401,104851016.00,12377,47.43,135.25,-118.70
17-October-2024,4160.20,4178.90,4052.00,4084.50,4117.689714320720426374,48971,9605,201647383.00,21381,43.66,126.90,-75.70
16-October-2024,4215.00,4215.00,4151.00,4175.20,4189.355701144861359274,15111,2950,63305354.00,5947,39.36,64.00,-39.80
15-October-2024,4239.95,4239.95,4179.45,4192.20,4198.609740736853154193,66689,10159,280001085.00,33972,50.94,60.50,-47.75
14-October-2024,4247.95,4293.30,4143.60,4184.45,4204.497625520859213617,140873,16406,592300194.00,47928,34.02,149.70,-63.50
11-October-2024,4668.95,4668.95,4530.00,4572.35,4564.505639614855570839,7270,1587,33183956.00,2502,34.42,138.95,-96.60
10-October-2024,4689.90,4698.00,4572.00,4606.45,4635.220346157464020317,21262,4872,98554055.00,10770,50.65,126.00,-83.45
9-October-2024,4532.35,4687.85,4482.15,4646.45,4630.887479971269130891,36198,7097,167628865.00,12492,34.51,205.70,114.10
8-October-2024,4545.00,4614.35,4437.50,4470.75,4511.480241525677049082,16727,3159,75463530.00,6657,39.80,176.85,-74.25
7-October-2024,4799.90,4799.90,4518.90,4540.45,4576.050579462761656634,22262,4638,101872038.00,8571,38.50,281.00,-259.45
4-October-2024,4880.00,4880.00,4695.40,4736.75,4768.162106102911846828,37605,7343,179306736.00,13433,35.72,184.60,-143.25
3-October-2024,4952.95,5011.00,4867.00,4940.20,4959.852938124718984539,28913,5544,143404228.00,14753,51.03,144.00,-12.75
1-October-2024,5099.00,5134.65,4940.00,4954.75,5007.415915214657804921,27835,7263,139381422.00,14414,51.78,194.65,-144.25
